scenario_name,dgp_name,learner_name,n_obs,n_covariates,n_folds,mean_fold_ratio,coverage,coverage_gap,absolute_coverage_gap,se_ratio,mae,rmse
sparse_linear_correlated_n500_p50_k5_ols,sparse_linear_correlated,ols,500,50,5,0.125,1.0,0.050000000000000044,0.050000000000000044,1.0928831131439345,0.0323906954015827,0.0382431635963101
sparse_linear_correlated_n500_p150_k5_ols,sparse_linear_correlated,ols,500,150,5,0.375,1.0,0.050000000000000044,0.050000000000000044,1.3096939971191612,0.0371853144588689,0.0405313087232303
sparse_linear_correlated_n1000_p25_k2_ols,sparse_linear_correlated,ols,1000,25,2,0.05,1.0,0.050000000000000044,0.050000000000000044,1.4605073037548597,0.0166293296213714,0.0205247918422386
sparse_linear_correlated_n1000_p50_k10_ols,sparse_linear_correlated,ols,1000,50,10,0.0555555555555554,1.0,0.050000000000000044,0.050000000000000044,1.0476199466545175,0.0229803460800325,0.0285321469304751
sparse_linear_correlated_n1000_p100_k5_ols,sparse_linear_correlated,ols,1000,100,5,0.125,1.0,0.050000000000000044,0.050000000000000044,1.8567702780319,0.0153270035449603,0.0182987814148302
sparse_linear_correlated_n1000_p100_k10_ols,sparse_linear_correlated,ols,1000,100,10,0.1111111111111111,1.0,0.050000000000000044,0.050000000000000044,0.999465972590618,0.0283387858603774,0.0313119085669743
sparse_linear_correlated_n1000_p150_k5_ols,sparse_linear_correlated,ols,1000,150,5,0.1875,1.0,0.050000000000000044,0.050000000000000044,1.0007949886099703,0.0275583050392354,0.0300817670555252
sparse_linear_correlated_n250_p25_k5_lasso,sparse_linear_correlated,lasso,250,25,5,0.125,1.0,0.050000000000000044,0.050000000000000044,1.1089808197843984,0.0419823037586167,0.0528428607850998
sparse_linear_correlated_n250_p100_k5_lasso,sparse_linear_correlated,lasso,250,100,5,0.5,1.0,0.050000000000000044,0.050000000000000044,0.8572256754228093,0.0632728622684533,0.0764218053400253
sparse_linear_correlated_n250_p100_k10_lasso,sparse_linear_correlated,lasso,250,100,10,0.4444444444444445,1.0,0.050000000000000044,0.050000000000000044,0.8113938113576233,0.0705988788549868,0.0784198417302751
sparse_linear_correlated_n500_p25_k2_lasso,sparse_linear_correlated,lasso,500,25,2,0.1,1.0,0.050000000000000044,0.050000000000000044,1.0787001957510935,0.0315000329989042,0.0422646872399509
sparse_linear_correlated_n500_p25_k5_lasso,sparse_linear_correlated,lasso,500,25,5,0.0625,1.0,0.050000000000000044,0.050000000000000044,1.2583398559372372,0.024683907974743,0.0340988713051491
sparse_linear_correlated_n500_p50_k5_lasso,sparse_linear_correlated,lasso,500,50,5,0.125,1.0,0.050000000000000044,0.050000000000000044,1.438762129652031,0.0241581677308006,0.0302570299436534
sparse_linear_correlated_n500_p50_k10_lasso,sparse_linear_correlated,lasso,500,50,10,0.1111111111111111,1.0,0.050000000000000044,0.050000000000000044,1.8377495622124052,0.0196135097982993,0.0231047912890124
sparse_linear_correlated_n500_p100_k10_lasso,sparse_linear_correlated,lasso,500,100,10,0.2222222222222222,1.0,0.050000000000000044,0.050000000000000044,1.0148194496532454,0.0380714082753454,0.0448782538415932
sparse_linear_correlated_n1000_p25_k2_lasso,sparse_linear_correlated,lasso,1000,25,2,0.05,1.0,0.050000000000000044,0.050000000000000044,1.549455585956793,0.0243851259330171,0.030016125558927
sparse_linear_correlated_n1000_p25_k5_lasso,sparse_linear_correlated,lasso,1000,25,5,0.03125,1.0,0.050000000000000044,0.050000000000000044,1.2919150739700775,0.0206294183372344,0.0250092987460594
sparse_linear_correlated_n1000_p100_k5_lasso,sparse_linear_correlated,lasso,1000,100,5,0.125,1.0,0.050000000000000044,0.050000000000000044,1.1983003916566857,0.0213675321156573,0.0267253714514729
sparse_linear_correlated_n250_p25_k5_elastic_net,sparse_linear_correlated,elastic_net,250,25,5,0.125,1.0,0.050000000000000044,0.050000000000000044,0.8544664013872572,0.0602822994911091,0.0705613791195971
sparse_linear_correlated_n250_p25_k10_elastic_net,sparse_linear_correlated,elastic_net,250,25,10,0.1111111111111111,1.0,0.050000000000000044,0.050000000000000044,0.9400622884793162,0.0584568352768912,0.0662615704016173
sparse_linear_correlated_n250_p50_k10_elastic_net,sparse_linear_correlated,elastic_net,250,50,10,0.2222222222222222,1.0,0.050000000000000044,0.050000000000000044,1.430631316988246,0.0420533444317603,0.0491802793423544
sparse_linear_correlated_n250_p100_k10_elastic_net,sparse_linear_correlated,elastic_net,250,100,10,0.4444444444444445,1.0,0.050000000000000044,0.050000000000000044,1.6875184168469026,0.039923375936314,0.0483366451712929
sparse_linear_correlated_n500_p25_k2_elastic_net,sparse_linear_correlated,elastic_net,500,25,2,0.1,1.0,0.050000000000000044,0.050000000000000044,1.1619354146785317,0.0325616322969548,0.0424300301392801
sparse_linear_correlated_n500_p50_k5_elastic_net,sparse_linear_correlated,elastic_net,500,50,5,0.125,1.0,0.050000000000000044,0.050000000000000044,0.9959094367605046,0.037047069315852,0.0425822171936335
sparse_linear_correlated_n1000_p25_k2_elastic_net,sparse_linear_correlated,elastic_net,1000,25,2,0.05,1.0,0.050000000000000044,0.050000000000000044,1.0280862940178748,0.0268392961112073,0.0296001313422927
sparse_linear_correlated_n1000_p25_k5_elastic_net,sparse_linear_correlated,elastic_net,1000,25,5,0.03125,1.0,0.050000000000000044,0.050000000000000044,1.438652461507673,0.0187114622674874,0.0209554381775017
sparse_linear_correlated_n1000_p25_k10_elastic_net,sparse_linear_correlated,elastic_net,1000,25,10,0.0277777777777777,1.0,0.050000000000000044,0.050000000000000044,1.1982477267139795,0.0212493897363656,0.0254505898990949
sparse_linear_correlated_n1000_p50_k2_elastic_net,sparse_linear_correlated,elastic_net,1000,50,2,0.1,1.0,0.050000000000000044,0.050000000000000044,1.3198375999847811,0.0214001247252285,0.0245074774920413
sparse_linear_correlated_n1000_p50_k5_elastic_net,sparse_linear_correlated,elastic_net,1000,50,5,0.0625,1.0,0.050000000000000044,0.050000000000000044,1.2757358519988025,0.0202762384412272,0.0243011793473438
sparse_linear_correlated_n1000_p50_k10_elastic_net,sparse_linear_correlated,elastic_net,1000,50,10,0.0555555555555554,1.0,0.050000000000000044,0.050000000000000044,0.9537443829988038,0.0265326763224371,0.0327145432865656
sparse_linear_correlated_n1000_p100_k2_elastic_net,sparse_linear_correlated,elastic_net,1000,100,2,0.2,1.0,0.050000000000000044,0.050000000000000044,0.9166397813929684,0.0286291801750171,0.0328148202128036
sparse_linear_correlated_n1000_p100_k5_elastic_net,sparse_linear_correlated,elastic_net,1000,100,5,0.125,1.0,0.050000000000000044,0.050000000000000044,1.245502691697541,0.0203048913027356,0.0241339070037061
sparse_linear_correlated_n1000_p100_k10_elastic_net,sparse_linear_correlated,elastic_net,1000,100,10,0.1111111111111111,1.0,0.050000000000000044,0.050000000000000044,1.9732845566249504,0.0128862462333864,0.0158989361405736
sparse_linear_correlated_n1000_p150_k10_elastic_net,sparse_linear_correlated,elastic_net,1000,150,10,0.1666666666666665,1.0,0.050000000000000044,0.050000000000000044,1.0323071489885918,0.0254654593525535,0.0290216114277759
sparse_linear_correlated_n250_p25_k2_gradient_boosting,sparse_linear_correlated,gradient_boosting,250,25,2,0.2,1.0,0.050000000000000044,0.050000000000000044,1.017424157605153,0.0555501054650302,0.0606745481345018
sparse_linear_correlated_n250_p50_k2_gradient_boosting,sparse_linear_correlated,gradient_boosting,250,50,2,0.4,1.0,0.050000000000000044,0.050000000000000044,0.7748531080903255,0.0734059029115247,0.0805246386595126
sparse_linear_correlated_n250_p50_k5_gradient_boosting,sparse_linear_correlated,gradient_boosting,250,50,5,0.25,1.0,0.050000000000000044,0.050000000000000044,0.9671276512977676,0.0618042925769556,0.0701114368446149
sparse_linear_correlated_n250_p100_k10_gradient_boosting,sparse_linear_correlated,gradient_boosting,250,100,10,0.4444444444444445,1.0,0.050000000000000044,0.050000000000000044,1.4828264767849415,0.0539643838722008,0.0612348893432596
sparse_linear_correlated_n500_p25_k5_gradient_boosting,sparse_linear_correlated,gradient_boosting,500,25,5,0.0625,1.0,0.050000000000000044,0.050000000000000044,1.2566151948716209,0.0550666914185507,0.0603346658201143
sparse_linear_correlated_n500_p150_k2_gradient_boosting,sparse_linear_correlated,gradient_boosting,500,150,2,0.5999999999999999,1.0,0.050000000000000044,0.050000000000000044,1.3426343924040265,0.0288107846881663,0.0354409219709569
sparse_linear_correlated_n500_p300_k2_gradient_boosting,sparse_linear_correlated,gradient_boosting,500,300,2,1.1999999999999995,1.0,0.050000000000000044,0.050000000000000044,1.121566666985387,0.0369454281371533,0.0440911481767895
weak_signal_sparse_n250_p25_k10_ols,weak_signal_sparse,ols,250,25,10,0.1111111111111111,1.0,0.050000000000000044,0.050000000000000044,1.1750217279697708,0.0534600477956101,0.0589385202026102
weak_signal_sparse_n250_p50_k10_ols,weak_signal_sparse,ols,250,50,10,0.2222222222222222,1.0,0.050000000000000044,0.050000000000000044,1.269656143062083,0.0423782316092483,0.0492531011061139
weak_signal_sparse_n500_p100_k10_ols,weak_signal_sparse,ols,500,100,10,0.2222222222222222,1.0,0.050000000000000044,0.050000000000000044,1.1325863442473525,0.0341947139737983,0.0394139371376379
weak_signal_sparse_n500_p150_k5_ols,weak_signal_sparse,ols,500,150,5,0.375,1.0,0.050000000000000044,0.050000000000000044,1.2703758539057628,0.0285953055922366,0.0357498873085841
weak_signal_sparse_n1000_p25_k10_ols,weak_signal_sparse,ols,1000,25,10,0.0277777777777777,1.0,0.050000000000000044,0.050000000000000044,1.070294047108538,0.0232319865049912,0.0288282062480246
weak_signal_sparse_n1000_p50_k2_ols,weak_signal_sparse,ols,1000,50,2,0.1,1.0,0.050000000000000044,0.050000000000000044,1.140732620922288,0.0230964107221723,0.0268530562226196
weak_signal_sparse_n1000_p50_k5_ols,weak_signal_sparse,ols,1000,50,5,0.0625,1.0,0.050000000000000044,0.050000000000000044,1.133185217764599,0.0201227884823634,0.0262002334169338
weak_signal_sparse_n1000_p50_k10_ols,weak_signal_sparse,ols,1000,50,10,0.0555555555555554,1.0,0.050000000000000044,0.050000000000000044,1.236039744492605,0.0229128906513373,0.0252560128732858
weak_signal_sparse_n1000_p100_k5_ols,weak_signal_sparse,ols,1000,100,5,0.125,1.0,0.050000000000000044,0.050000000000000044,1.3199674871176326,0.0195166088198211,0.0228394759625262
weak_signal_sparse_n1000_p150_k2_ols,weak_signal_sparse,ols,1000,150,2,0.2999999999999999,1.0,0.050000000000000044,0.050000000000000044,1.1577189727866084,0.0277078955466912,0.0306877016353884
weak_signal_sparse_n1000_p300_k10_ols,weak_signal_sparse,ols,1000,300,10,0.3333333333333333,1.0,0.050000000000000044,0.050000000000000044,0.9669811833493092,0.0272331931354039,0.0311626342955041
weak_signal_sparse_n250_p25_k10_lasso,weak_signal_sparse,lasso,250,25,10,0.1111111111111111,1.0,0.050000000000000044,0.050000000000000044,1.0289292118428743,0.0542631378445606,0.0624452788326772
weak_signal_sparse_n250_p100_k5_lasso,weak_signal_sparse,lasso,250,100,5,0.5,1.0,0.050000000000000044,0.050000000000000044,0.8749562731678864,0.0634440581946821,0.0740126592233139
weak_signal_sparse_n500_p25_k10_lasso,weak_signal_sparse,lasso,500,25,10,0.0555555555555554,1.0,0.050000000000000044,0.050000000000000044,1.2268855434759915,0.0295256792983867,0.0335525639185924
weak_signal_sparse_n500_p50_k10_lasso,weak_signal_sparse,lasso,500,50,10,0.1111111111111111,1.0,0.050000000000000044,0.050000000000000044,1.3780549470878694,0.0247981814580871,0.0308073026712307
weak_signal_sparse_n500_p100_k5_lasso,weak_signal_sparse,lasso,500,100,5,0.25,1.0,0.050000000000000044,0.050000000000000044,1.0719048704615022,0.0335204131255426,0.0403881871373772
weak_signal_sparse_n500_p300_k2_lasso,weak_signal_sparse,lasso,500,300,2,1.1999999999999995,1.0,0.050000000000000044,0.050000000000000044,0.9598735453631888,0.0528094192049534,0.0601668092287424
weak_signal_sparse_n1000_p25_k10_lasso,weak_signal_sparse,lasso,1000,25,10,0.0277777777777777,1.0,0.050000000000000044,0.050000000000000044,2.081281943602658,0.0112365855099613,0.0140960372674244
weak_signal_sparse_n1000_p50_k2_lasso,weak_signal_sparse,lasso,1000,50,2,0.1,1.0,0.050000000000000044,0.050000000000000044,1.1016115702604494,0.0227916454439175,0.0272841520870438
weak_signal_sparse_n1000_p50_k5_lasso,weak_signal_sparse,lasso,1000,50,5,0.0625,1.0,0.050000000000000044,0.050000000000000044,0.9738309790889512,0.0244343570452368,0.0307864530276944
weak_signal_sparse_n1000_p50_k10_lasso,weak_signal_sparse,lasso,1000,50,10,0.0555555555555554,1.0,0.050000000000000044,0.050000000000000044,1.2493208851921782,0.0221405764534255,0.0248869016198188
weak_signal_sparse_n1000_p100_k10_lasso,weak_signal_sparse,lasso,1000,100,10,0.1111111111111111,1.0,0.050000000000000044,0.050000000000000044,1.010427618572713,0.0293569402025196,0.0334335398182155
weak_signal_sparse_n1000_p150_k2_lasso,weak_signal_sparse,lasso,1000,150,2,0.2999999999999999,1.0,0.050000000000000044,0.050000000000000044,1.2949380122827123,0.0210904261251996,0.0249345528799898
weak_signal_sparse_n1000_p150_k10_lasso,weak_signal_sparse,lasso,1000,150,10,0.1666666666666665,1.0,0.050000000000000044,0.050000000000000044,0.9059910378240909,0.0309096825033636,0.0331283053015855
weak_signal_sparse_n250_p25_k5_elastic_net,weak_signal_sparse,elastic_net,250,25,5,0.125,1.0,0.050000000000000044,0.050000000000000044,1.4452659222452129,0.0345212448725995,0.0402310208775576
weak_signal_sparse_n250_p50_k2_elastic_net,weak_signal_sparse,elastic_net,250,50,2,0.4,1.0,0.050000000000000044,0.050000000000000044,1.1115332464075824,0.0444582736045382,0.0537193132329976
weak_signal_sparse_n250_p50_k5_elastic_net,weak_signal_sparse,elastic_net,250,50,5,0.25,1.0,0.050000000000000044,0.050000000000000044,0.7673699853186845,0.0745518380177424,0.083593298343238
weak_signal_sparse_n500_p25_k10_elastic_net,weak_signal_sparse,elastic_net,500,25,10,0.0555555555555554,1.0,0.050000000000000044,0.050000000000000044,1.0027034391588734,0.0370438606959543,0.0430750857289632
weak_signal_sparse_n500_p100_k5_elastic_net,weak_signal_sparse,elastic_net,500,100,5,0.25,1.0,0.050000000000000044,0.050000000000000044,1.880695354167221,0.0208912740362507,0.0229635783134429
weak_signal_sparse_n1000_p25_k2_elastic_net,weak_signal_sparse,elastic_net,1000,25,2,0.05,1.0,0.050000000000000044,0.050000000000000044,1.165483172823688,0.0188314938414526,0.0263474842668742
weak_signal_sparse_n1000_p50_k5_elastic_net,weak_signal_sparse,elastic_net,1000,50,5,0.0625,1.0,0.050000000000000044,0.050000000000000044,1.1726099752090446,0.0233237469360372,0.0259891882169613
weak_signal_sparse_n1000_p100_k2_elastic_net,weak_signal_sparse,elastic_net,1000,100,2,0.2,1.0,0.050000000000000044,0.050000000000000044,1.3075918315209931,0.0192713285733289,0.023530770922442
weak_signal_sparse_n1000_p100_k10_elastic_net,weak_signal_sparse,elastic_net,1000,100,10,0.1111111111111111,1.0,0.050000000000000044,0.050000000000000044,0.9357623989149908,0.0295203853019687,0.0347620157062699
weak_signal_sparse_n1000_p150_k10_elastic_net,weak_signal_sparse,elastic_net,1000,150,10,0.1666666666666665,1.0,0.050000000000000044,0.050000000000000044,1.2619169450476817,0.0214233618759798,0.0241522141236176
weak_signal_sparse_n250_p50_k2_random_forest,weak_signal_sparse,random_forest,250,50,2,0.4,1.0,0.050000000000000044,0.050000000000000044,0.9773294167141656,0.0569500625694334,0.0667580656447323
weak_signal_sparse_n250_p50_k5_random_forest,weak_signal_sparse,random_forest,250,50,5,0.25,1.0,0.050000000000000044,0.050000000000000044,1.2141412806261482,0.0451410212744971,0.0516750362122477
weak_signal_sparse_n250_p50_k10_random_forest,weak_signal_sparse,random_forest,250,50,10,0.2222222222222222,1.0,0.050000000000000044,0.050000000000000044,1.1155912151342866,0.0465591532962723,0.0573252769663136
weak_signal_sparse_n250_p100_k2_random_forest,weak_signal_sparse,random_forest,250,100,2,0.8,1.0,0.050000000000000044,0.050000000000000044,1.107641453376646,0.0439615816198514,0.0542143410096551
weak_signal_sparse_n250_p150_k5_random_forest,weak_signal_sparse,random_forest,250,150,5,0.75,1.0,0.050000000000000044,0.050000000000000044,1.2804229320823703,0.0493445263659911,0.0656151417835129
weak_signal_sparse_n250_p150_k10_random_forest,weak_signal_sparse,random_forest,250,150,10,0.6666666666666667,1.0,0.050000000000000044,0.050000000000000044,1.1945023466933689,0.0507961789272329,0.0603219429749394
weak_signal_sparse_n500_p25_k2_random_forest,weak_signal_sparse,random_forest,500,25,2,0.1,1.0,0.050000000000000044,0.050000000000000044,1.1183548546731357,0.0303214530855732,0.0383831158801713
weak_signal_sparse_n500_p25_k5_random_forest,weak_signal_sparse,random_forest,500,25,5,0.0625,1.0,0.050000000000000044,0.050000000000000044,1.064813692802795,0.0309986652489473,0.040187376736006
weak_signal_sparse_n500_p25_k10_random_forest,weak_signal_sparse,random_forest,500,25,10,0.0555555555555554,1.0,0.050000000000000044,0.050000000000000044,0.8264944803744524,0.0443728041007907,0.0551140077189009
weak_signal_sparse_n500_p50_k5_random_forest,weak_signal_sparse,random_forest,500,50,5,0.125,1.0,0.050000000000000044,0.050000000000000044,1.3287883914360208,0.0307398330700526,0.0364294073222614
weak_signal_sparse_n500_p50_k10_random_forest,weak_signal_sparse,random_forest,500,50,10,0.1111111111111111,1.0,0.050000000000000044,0.050000000000000044,1.058651651263712,0.0356096937996079,0.0405947002030306
weak_signal_sparse_n500_p100_k5_random_forest,weak_signal_sparse,random_forest,500,100,5,0.25,1.0,0.050000000000000044,0.050000000000000044,1.3767351018193563,0.0356546191916594,0.0426025001869696
weak_signal_sparse_n500_p150_k2_random_forest,weak_signal_sparse,random_forest,500,150,2,0.5999999999999999,1.0,0.050000000000000044,0.050000000000000044,1.4923846624861024,0.0344475401700334,0.0423806043080064
weak_signal_sparse_n500_p150_k10_random_forest,weak_signal_sparse,random_forest,500,150,10,0.3333333333333333,1.0,0.050000000000000044,0.050000000000000044,1.204368589591314,0.0347351799253417,0.0426134530375068
weak_signal_sparse_n1000_p25_k2_random_forest,weak_signal_sparse,random_forest,1000,25,2,0.05,1.0,0.050000000000000044,0.050000000000000044,0.9217858589005232,0.0293794518399503,0.0330336098420024
weak_signal_sparse_n1000_p50_k2_random_forest,weak_signal_sparse,random_forest,1000,50,2,0.1,1.0,0.050000000000000044,0.050000000000000044,0.936304513410084,0.0305167181405646,0.0335227015325688
weak_signal_sparse_n1000_p50_k10_random_forest,weak_signal_sparse,random_forest,1000,50,10,0.0555555555555554,1.0,0.050000000000000044,0.050000000000000044,1.1437382850785378,0.022444761371808,0.0270915887185558
weak_signal_sparse_n1000_p100_k5_random_forest,weak_signal_sparse,random_forest,1000,100,5,0.125,1.0,0.050000000000000044,0.050000000000000044,1.8029440649359745,0.0193735382110718,0.0220151253904211
weak_signal_sparse_n1000_p100_k10_random_forest,weak_signal_sparse,random_forest,1000,100,10,0.1111111111111111,1.0,0.050000000000000044,0.050000000000000044,1.0108704984268495,0.0241895206540121,0.0319355751752349
weak_signal_sparse_n1000_p150_k2_random_forest,weak_signal_sparse,random_forest,1000,150,2,0.2999999999999999,1.0,0.050000000000000044,0.050000000000000044,1.3310238200985434,0.0309694174737903,0.0359179913287037
weak_signal_sparse_n1000_p150_k5_random_forest,weak_signal_sparse,random_forest,1000,150,5,0.1875,1.0,0.050000000000000044,0.050000000000000044,1.5990350828666422,0.0203225285830966,0.0246945556680341
weak_signal_sparse_n1000_p300_k2_random_forest,weak_signal_sparse,random_forest,1000,300,2,0.5999999999999999,1.0,0.050000000000000044,0.050000000000000044,1.0467770784663846,0.0219618944603219,0.0291864466167268
weak_signal_sparse_n1000_p300_k5_random_forest,weak_signal_sparse,random_forest,1000,300,5,0.375,1.0,0.050000000000000044,0.050000000000000044,1.0804283424550976,0.0277713995701921,0.0306564962588941
weak_signal_sparse_n1000_p300_k10_random_forest,weak_signal_sparse,random_forest,1000,300,10,0.3333333333333333,1.0,0.050000000000000044,0.050000000000000044,1.29071888580964,0.0193430003735611,0.0248190067609973
weak_signal_sparse_n250_p25_k2_gradient_boosting,weak_signal_sparse,gradient_boosting,250,25,2,0.2,1.0,0.050000000000000044,0.050000000000000044,1.8813011974268656,0.0443818706561518,0.0562398642129947
weak_signal_sparse_n500_p25_k5_gradient_boosting,weak_signal_sparse,gradient_boosting,500,25,5,0.0625,1.0,0.050000000000000044,0.050000000000000044,0.993736089444812,0.0375941092493916,0.0437807417230645
weak_signal_sparse_n500_p50_k5_gradient_boosting,weak_signal_sparse,gradient_boosting,500,50,5,0.125,1.0,0.050000000000000044,0.050000000000000044,1.2156936911425826,0.0391910141900818,0.0451116594264466
weak_signal_sparse_n1000_p50_k2_gradient_boosting,weak_signal_sparse,gradient_boosting,1000,50,2,0.1,1.0,0.050000000000000044,0.050000000000000044,0.9920279032323918,0.0357852491645666,0.0398002347793612
weak_signal_sparse_n1000_p50_k5_gradient_boosting,weak_signal_sparse,gradient_boosting,1000,50,5,0.0625,1.0,0.050000000000000044,0.050000000000000044,1.2355038201144228,0.0277259871140808,0.0318690544015551
dense_linear_independent_n250_p25_k2_ols,dense_linear_independent,ols,250,25,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,1.01408917970125,0.0667138004024733,0.0711943716389273
dense_linear_independent_n250_p25_k5_ols,dense_linear_independent,ols,250,25,5,0.125,0.9,-0.04999999999999993,0.04999999999999993,0.8446950436097609,0.066354586539145,0.0781110380201667
dense_linear_independent_n250_p50_k10_ols,dense_linear_independent,ols,250,50,10,0.2222222222222222,0.9,-0.04999999999999993,0.04999999999999993,0.86854033700193,0.0544105313426274,0.0670247872348331
dense_linear_independent_n250_p100_k10_ols,dense_linear_independent,ols,250,100,10,0.4444444444444445,0.9,-0.04999999999999993,0.04999999999999993,1.028772498457288,0.0485409947105276,0.0641324780950215
dense_linear_independent_n500_p25_k2_ols,dense_linear_independent,ols,500,25,2,0.1,0.9,-0.04999999999999993,0.04999999999999993,0.9543448840046012,0.0405569682551301,0.0487953294413267
dense_linear_independent_n500_p25_k10_ols,dense_linear_independent,ols,500,25,10,0.0555555555555554,0.9,-0.04999999999999993,0.04999999999999993,0.8880175965027282,0.0420827663148641,0.0480952756693824
dense_linear_independent_n500_p50_k2_ols,dense_linear_independent,ols,500,50,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.9338301706640676,0.0370277227440978,0.0440006414534993
dense_linear_independent_n500_p50_k10_ols,dense_linear_independent,ols,500,50,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.90563715316025,0.0354718100587319,0.0481350431539324
dense_linear_independent_n500_p100_k5_ols,dense_linear_independent,ols,500,100,5,0.25,0.9,-0.04999999999999993,0.04999999999999993,0.9952198693249024,0.0295696048375684,0.0446655281569951
dense_linear_independent_n1000_p25_k5_ols,dense_linear_independent,ols,1000,25,5,0.03125,0.9,-0.04999999999999993,0.04999999999999993,0.7813708762809802,0.0361052299560072,0.0391591061659532
dense_linear_independent_n1000_p50_k5_ols,dense_linear_independent,ols,1000,50,5,0.0625,0.9,-0.04999999999999993,0.04999999999999993,1.1838402510836787,0.0202673529931638,0.0280340820338692
dense_linear_independent_n1000_p150_k2_ols,dense_linear_independent,ols,1000,150,2,0.2999999999999999,0.9,-0.04999999999999993,0.04999999999999993,0.6489190175547178,0.041882320230713,0.0469786482877676
dense_linear_independent_n1000_p150_k5_ols,dense_linear_independent,ols,1000,150,5,0.1875,0.9,-0.04999999999999993,0.04999999999999993,0.7727265234875383,0.032697422349163,0.0398702726743214
dense_linear_independent_n1000_p150_k10_ols,dense_linear_independent,ols,1000,150,10,0.1666666666666665,0.9,-0.04999999999999993,0.04999999999999993,0.6954540983853394,0.0374817031960965,0.0471354664280698
dense_linear_independent_n1000_p300_k5_ols,dense_linear_independent,ols,1000,300,5,0.375,0.9,-0.04999999999999993,0.04999999999999993,0.8890592819896047,0.0288915512784522,0.0354605778878027
dense_linear_independent_n1000_p300_k10_ols,dense_linear_independent,ols,1000,300,10,0.3333333333333333,0.9,-0.04999999999999993,0.04999999999999993,0.8065512786403259,0.0302806249983267,0.0365716429201573
dense_linear_independent_n250_p25_k10_lasso,dense_linear_independent,lasso,250,25,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.9335066364846958,0.0500405991528751,0.0648628541480864
dense_linear_independent_n250_p50_k5_lasso,dense_linear_independent,lasso,250,50,5,0.25,0.9,-0.04999999999999993,0.04999999999999993,0.8344807058261886,0.059820004946319,0.0715509210326591
dense_linear_independent_n250_p50_k10_lasso,dense_linear_independent,lasso,250,50,10,0.2222222222222222,0.9,-0.04999999999999993,0.04999999999999993,0.851640472459171,0.0651854347039108,0.0739775279411027
dense_linear_independent_n250_p100_k5_lasso,dense_linear_independent,lasso,250,100,5,0.5,0.9,-0.04999999999999993,0.04999999999999993,0.7380895750935812,0.0722414561334999,0.0971962699457507
dense_linear_independent_n500_p50_k2_lasso,dense_linear_independent,lasso,500,50,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.8063202771835909,0.0418418195856084,0.0531861114352833
dense_linear_independent_n500_p100_k5_lasso,dense_linear_independent,lasso,500,100,5,0.25,0.9,-0.04999999999999993,0.04999999999999993,0.80528154212452,0.0428063172391078,0.0555052613525379
dense_linear_independent_n500_p100_k10_lasso,dense_linear_independent,lasso,500,100,10,0.2222222222222222,0.9,-0.04999999999999993,0.04999999999999993,0.784305743094323,0.0478349516246922,0.0548683408997433
dense_linear_independent_n500_p300_k2_lasso,dense_linear_independent,lasso,500,300,2,1.1999999999999995,0.9,-0.04999999999999993,0.04999999999999993,1.2465017084265833,0.0524609109543575,0.0652939310815943
dense_linear_independent_n1000_p25_k2_lasso,dense_linear_independent,lasso,1000,25,2,0.05,0.9,-0.04999999999999993,0.04999999999999993,0.811137316256302,0.0290474078444659,0.0365055601369382
dense_linear_independent_n1000_p25_k10_lasso,dense_linear_independent,lasso,1000,25,10,0.0277777777777777,0.9,-0.04999999999999993,0.04999999999999993,1.1135252260716106,0.0237334718202372,0.0308947205687769
dense_linear_independent_n1000_p50_k5_lasso,dense_linear_independent,lasso,1000,50,5,0.0625,0.9,-0.04999999999999993,0.04999999999999993,1.0947230009908224,0.0349177115078045,0.0384632081284382
dense_linear_independent_n1000_p100_k5_lasso,dense_linear_independent,lasso,1000,100,5,0.125,0.9,-0.04999999999999993,0.04999999999999993,0.7315139994272274,0.0361498560050934,0.0418566438234173
dense_linear_independent_n1000_p150_k2_lasso,dense_linear_independent,lasso,1000,150,2,0.2999999999999999,0.9,-0.04999999999999993,0.04999999999999993,0.7470181779936097,0.0311956029946348,0.0439638578449463
dense_linear_independent_n1000_p150_k5_lasso,dense_linear_independent,lasso,1000,150,5,0.1875,0.9,-0.04999999999999993,0.04999999999999993,0.8759546721956838,0.0291050344687686,0.035235903233512
dense_linear_independent_n250_p25_k2_elastic_net,dense_linear_independent,elastic_net,250,25,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,1.3276569460605292,0.0384362933176758,0.0513438426102616
dense_linear_independent_n250_p25_k10_elastic_net,dense_linear_independent,elastic_net,250,25,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.8913966219811545,0.0532489599411526,0.0732344161325906
dense_linear_independent_n250_p50_k10_elastic_net,dense_linear_independent,elastic_net,250,50,10,0.2222222222222222,0.9,-0.04999999999999993,0.04999999999999993,0.7119366115981368,0.0597424165633923,0.0787379762895877
dense_linear_independent_n250_p100_k2_elastic_net,dense_linear_independent,elastic_net,250,100,2,0.8,0.9,-0.04999999999999993,0.04999999999999993,0.5867728051409573,0.0792001446962542,0.1121197492034103
